userid,movieid,rating,date
6983,53990,1.5,2009/9/4 0:00
6983,60512,5,2009/9/4 0:00
6983,63200,4,2009/9/4 0:00
5894,43841,5,2009/8/1 0:00
6117,26405,4.5,2009/2/9 0:00
6117,62530,5,2009/2/9 0:00
4728,17422,3,2009/2/27 0:00
4728,26405,5,2009/2/27 0:00
4728,39384,5,2009/3/6 0:00
4728,48021,4.5,2009/3/6 0:00
4728,54336,5,2009/2/27 0:00
4728,59471,5,2009/3/6 0:00
4728,62530,3,2009/2/27 0:00
4728,65325,4,2009/3/6 0:00
1613,8749,4.5,2009/1/29 0:00
1613,9134,3,2009/1/29 0:00
1613,10290,5,2009/1/29 0:00
1613,10295,4,2009/1/29 0:00
1613,14057,4,2009/1/29 0:00
1613,20232,1.5,2009/1/29 0:00
1613,20678,4,2009/3/8 0:00
1613,35313,4.5,2009/2/22 0:00
1613,35314,4.5,2009/3/8 0:00
1613,39097,2.5,2009/1/29 0:00
1613,42220,4.5,2009/1/29 0:00
1613,45566,1.5,2009/1/29 0:00
1613,45814,3.5,2009/1/29 0:00
1613,54612,4,2009/1/29 0:00
1613,54752,4,2009/1/29 0:00
1613,56853,2.5,2009/1/29 0:00
1613,61256,4.5,2009/2/22 0:00
1613,63684,3,2009/1/29 0:00
1613,62691,3.5,2009/3/13 0:00
2047,40697,3.5,2009/3/20 0:00
291,348,3.5,2008/7/29 0:00
291,109,3.5,2008/11/17 0:00
291,192,3,2008/7/30 0:00
291,494,3,2008/11/17 0:00
291,926,2.5,2008/7/29 0:00
291,1342,2.5,2008/7/29 0:00
291,2350,3,2008/7/29 0:00
291,2397,2.5,2008/7/29 0:00
291,2531,2.5,2008/11/17 0:00
291,3038,4,2008/11/17 0:00
291,3317,4,2008/7/29 0:00
291,3468,3.5,2008/7/29 0:00
291,3685,2,2008/7/29 0:00
291,4109,0.5,2008/11/17 0:00
291,4111,2,2008/11/17 0:00
291,4440,2,2008/11/17 0:00
291,4574,1.5,2008/11/17 0:00
291,4726,2,2008/11/17 0:00
291,5000,3.5,2008/7/29 0:00
291,5133,3,2008/11/17 0:00
291,5293,3,2008/11/17 0:00
291,5302,3,2008/11/17 0:00
291,5801,3,2008/7/29 0:00
291,5894,2.5,2008/7/29 0:00
291,6310,3,2008/11/17 0:00
291,6474,2,2008/7/30 0:00
291,6814,2.5,2008/11/17 0:00
291,6833,2.5,2008/11/17 0:00
291,6931,2.5,2008/11/17 0:00
291,7003,2,2008/11/17 0:00
291,7011,4,2008/7/29 0:00
291,7563,2.5,2008/11/17 0:00
291,7566,2.5,2008/11/17 0:00
291,7950,2.5,2008/7/30 0:00
291,8598,2.5,2008/11/17 0:00
291,8858,4,2008/11/17 0:00
291,9180,3.5,2008/7/29 0:00
291,9214,1.5,2008/11/17 0:00
291,9250,2,2008/7/29 0:00
291,9262,2.5,2008/11/17 0:00
291,9900,2,2008/11/17 0:00
291,9711,3,2008/11/17 0:00
291,10351,3.5,2008/7/29 0:00
291,10758,4,2008/7/29 0:00
291,11324,3.5,2008/11/17 0:00
291,11525,2,2008/11/17 0:00
291,11578,3,2008/11/17 0:00
291,10872,2.5,2008/11/17 0:00
291,12504,3,2008/11/17 0:00
291,11657,2.5,2008/11/17 0:00
291,11685,2,2008/7/29 0:00
291,12788,4,2008/7/29 0:00
291,13153,4.5,2008/7/29 0:00
291,13188,3,2008/11/17 0:00
291,15002,2.5,2008/11/17 0:00
291,15162,1.5,2008/11/17 0:00
291,15181,1.5,2008/11/17 0:00
291,15535,3.5,2008/7/29 0:00
291,14251,2.5,2008/11/17 0:00
291,14302,4,2008/7/29 0:00
291,14764,2.5,2008/11/17 0:00
291,17015,2,2008/7/29 0:00
291,17496,2.5,2008/7/29 0:00
291,18515,4,2008/11/12 0:00
291,18767,3,2008/11/17 0:00
291,16188,2.5,2008/7/29 0:00
291,16190,3.5,2008/11/17 0:00
291,18813,1.5,2008/11/17 0:00
291,19533,2.5,2008/11/17 0:00
291,20445,2.5,2008/11/17 0:00
291,20524,3,2008/11/17 0:00
291,20802,2.5,2008/7/30 0:00
291,20844,3,2008/7/30 0:00
291,18121,2.5,2008/7/29 0:00
291,22197,2.5,2008/11/17 0:00
291,19417,2.5,2008/11/17 0:00
291,19438,2.5,2008/11/17 0:00
291,19439,1,2008/7/29 0:00
291,19726,2.5,2008/7/29 0:00
291,23950,2.5,2008/7/29 0:00
291,24251,1,2008/7/29 0:00
291,20642,3,2008/7/29 0:00
291,20644,2,2008/7/29 0:00
291,20645,4,2008/7/29 0:00
291,24675,2,2008/11/17 0:00
291,21143,2.5,2008/11/17 0:00
291,21239,2,2008/11/17 0:00
291,21578,2.5,2008/11/5 0:00
291,21747,4,2008/11/17 0:00
291,25422,4,2008/7/29 0:00
291,25423,2.5,2008/7/29 0:00
291,25464,3,2008/7/29 0:00
291,21983,3.5,2008/7/29 0:00
291,22013,3,2008/7/29 0:00
291,22059,4,2008/7/29 0:00
291,22068,2,2008/7/29 0:00
291,22149,2.5,2008/11/17 0:00
291,22158,3.5,2008/11/17 0:00
291,22477,3,2008/7/29 0:00
291,22525,2,2008/11/17 0:00
291,26324,2.5,2008/7/29 0:00
291,22802,3.5,2008/7/29 0:00
291,26656,2,2008/7/29 0:00
291,26791,3.5,2008/7/29 0:00
291,23789,3,2008/11/17 0:00
291,23791,2.5,2008/11/17 0:00
291,24047,2,2008/11/17 0:00
291,24066,2.5,2008/11/17 0:00
291,24147,2,2008/11/17 0:00
291,24871,2,2008/7/29 0:00
291,27652,2.5,2008/11/17 0:00
291,25095,3,2008/11/17 0:00
291,25284,2.5,2008/7/30 0:00
291,28280,3,2008/11/17 0:00
291,28315,1,2008/7/29 0:00
291,28525,3,2008/11/17 0:00
291,26510,2,2008/11/17 0:00
291,26676,2.5,2008/11/17 0:00
291,26736,4,2008/7/29 0:00
291,27931,2.5,2008/11/17 0:00
291,27943,3,2008/11/17 0:00
291,31023,1.5,2008/11/17 0:00
291,31024,2,2008/11/17 0:00
291,29330,3.5,2008/7/29 0:00
291,31150,2.5,2008/11/17 0:00
291,31510,2.5,2008/11/17 0:00
291,31594,2,2008/11/17 0:00
291,30003,3,2008/11/17 0:00
291,30259,3.5,2008/7/30 0:00
291,32439,2,2008/7/29 0:00
291,32454,2.5,2008/7/30 0:00
291,33047,4,2008/7/29 0:00
291,33072,3.5,2008/7/29 0:00
291,31177,4,2008/7/29 0:00
291,33341,2.5,2008/7/29 0:00
291,34404,2.5,2008/7/30 0:00
291,34455,2.5,2008/7/29 0:00
291,35507,2.5,2008/7/29 0:00
291,35707,2.5,2008/7/29 0:00
291,32983,3,2008/7/29 0:00
291,35807,1.5,2008/11/17 0:00
291,33708,2,2008/8/13 0:00
291,34061,3,2008/7/29 0:00
291,36376,2.5,2008/11/17 0:00
291,36803,4,2008/7/29 0:00
291,37357,2,2008/7/29 0:00
291,38195,4,2008/7/29 0:00
291,37201,2,2008/11/17 0:00
291,40875,3,2008/11/17 0:00
291,39197,2.5,2008/7/29 0:00
291,39356,3.5,2008/11/17 0:00
291,39384,0.5,2008/7/29 0:00
291,42237,2,2008/7/29 0:00
291,42644,1.5,2008/11/17 0:00
291,40282,3.5,2008/7/29 0:00
291,43585,2.5,2008/11/17 0:00
291,43647,4.5,2008/11/5 0:00
291,43917,2.5,2008/11/17 0:00
291,40793,3.5,2008/11/17 0:00
291,44048,4,2008/11/17 0:00
291,44232,1.5,2008/7/29 0:00
291,44583,2.5,2008/7/29 0:00
291,44588,2,2008/11/17 0:00
291,41553,1.5,2008/11/17 0:00
291,41554,3,2008/11/17 0:00
291,41556,2.5,2008/7/29 0:00
291,41593,2.5,2008/11/17 0:00
291,42121,2,2008/11/17 0:00
291,42148,3,2008/11/17 0:00
291,42174,4,2008/7/30 0:00
291,42358,1.5,2008/11/17 0:00
291,42370,3.5,2008/11/17 0:00
291,45723,2.5,2008/11/17 0:00
291,42379,3,2008/11/17 0:00
291,42500,1.5,2008/11/17 0:00
291,46203,3,2008/11/17 0:00
291,46207,2.5,2008/7/29 0:00
291,43004,3,2008/11/17 0:00
291,46431,2.5,2008/12/1 0:00
291,43310,1.5,2008/7/29 0:00
291,47150,2,2008/11/17 0:00
291,44656,2,2008/11/17 0:00
291,47246,3.5,2008/7/29 0:00
291,47305,4,2008/11/17 0:00
291,44923,3,2008/7/29 0:00
291,44931,4,2008/11/17 0:00
291,45309,3,2008/7/29 0:00
291,45333,1.5,2008/11/17 0:00
291,47696,2,2008/11/17 0:00
291,45566,1.5,2008/7/29 0:00
291,45576,3,2008/11/17 0:00
291,49241,2.5,2008/11/17 0:00
291,49294,1,2008/7/29 0:00
291,48019,2.5,2008/7/29 0:00
291,49361,3,2008/11/17 0:00
291,48126,4,2008/11/17 0:00
291,49853,3,2008/7/29 0:00
291,49868,2.5,2008/7/29 0:00
291,49948,4.5,2008/7/30 0:00
291,48514,2.5,2008/11/17 0:00
291,50374,2,2008/11/17 0:00
291,50380,1.5,2008/11/17 0:00
291,50381,2.5,2008/7/29 0:00
291,48877,3,2008/7/29 0:00
291,51031,2.5,2008/7/30 0:00
291,49428,2,2008/11/17 0:00
291,51186,3,2008/11/17 0:00
291,50518,3,2008/11/17 0:00
291,53283,2.5,2008/11/17 0:00
291,51435,2.5,2008/11/17 0:00
291,52176,4,2008/7/29 0:00
291,52197,2.5,2008/11/17 0:00
291,53951,3,2008/11/17 0:00
291,54217,2.5,2008/11/17 0:00
291,54246,2,2008/11/17 0:00
291,54629,2.5,2008/11/17 0:00
291,52651,3,2008/11/17 0:00
291,54903,2,2008/11/17 0:00
291,55025,3.5,2008/11/17 0:00
291,53060,3,2008/11/17 0:00
291,55307,3.5,2008/11/17 0:00
291,53109,3,2008/11/17 0:00
291,54014,2.5,2008/11/17 0:00
291,54016,3,2008/11/17 0:00
291,56103,3,2008/11/17 0:00
291,56131,2.5,2008/11/17 0:00
291,54343,1.5,2008/11/17 0:00
291,56204,2.5,2008/11/17 0:00
291,56256,2.5,2008/11/17 0:00
291,54563,1.5,2008/11/17 0:00
291,54834,2.5,2008/11/17 0:00
291,55142,2.5,2008/11/17 0:00
291,58033,2.5,2008/11/17 0:00
291,55229,2,2008/11/17 0:00
291,58106,2,2008/11/17 0:00
291,55388,4,2008/7/29 0:00
291,55389,2.5,2008/11/17 0:00
291,58161,3,2008/7/30 0:00
291,58165,3.5,2008/7/30 0:00
291,58203,3,2008/11/17 0:00
291,58206,2.5,2008/11/17 0:00
291,58257,2,2008/7/29 0:00
291,55672,4,2008/7/29 0:00
291,55695,3,2008/11/17 0:00
291,56314,3.5,2008/11/17 0:00
291,56355,2.5,2008/11/17 0:00
291,56370,2.5,2008/11/17 0:00
291,56475,2.5,2008/11/17 0:00
291,58804,2.5,2008/7/29 0:00
291,58831,3,2008/11/17 0:00
291,56606,2.5,2008/11/17 0:00
291,59893,3.5,2008/11/17 0:00
291,57006,2.5,2008/11/17 0:00
291,59923,3,2008/11/17 0:00
291,59984,2,2008/11/17 0:00
291,60013,4,2008/11/17 0:00
291,60051,4.5,2008/11/5 0:00
291,57192,2.5,2008/11/17 0:00
291,60158,3,2008/11/5 0:00
291,57262,4,2008/7/29 0:00
291,57281,2.5,2008/7/29 0:00
291,60257,2.5,2008/11/17 0:00
291,57354,3.5,2008/7/29 0:00
291,60447,1,2008/7/29 0:00
291,60486,3,2008/11/17 0:00
291,57580,3,2008/11/17 0:00
291,60547,1.5,2008/11/17 0:00
291,58969,2.5,2008/11/17 0:00
291,59267,1.5,2008/11/17 0:00
291,59471,4.5,2008/7/29 0:00
291,59613,2.5,2008/7/29 0:00
291,63768,3,2008/11/17 0:00
291,63807,3,2008/11/17 0:00
291,61529,2.5,2008/11/17 0:00
291,61561,1.5,2008/11/17 0:00
291,64343,2.5,2008/11/17 0:00
291,64357,2,2008/11/17 0:00
291,61608,2,2008/11/17 0:00
291,64380,2.5,2008/11/17 0:00
291,61720,0.5,2008/7/29 0:00
291,64804,3.5,2008/11/17 0:00
291,61937,2,2008/7/30 0:00
291,64897,3,2008/11/17 0:00
291,62551,1.5,2008/7/29 0:00
291,62577,2.5,2008/7/30 0:00
291,65341,2,2008/11/17 0:00
291,62717,3.5,2008/7/29 0:00
291,63210,2,2008/11/17 0:00
291,64081,2,2008/7/29 0:00
291,64091,3,2008/11/17 0:00
291,66395,3,2008/11/17 0:00
291,66612,3.5,2008/7/29 0:00
5709,1634,5,2009/4/14 0:00
5709,1990,4.5,2009/4/14 0:00
5709,2784,5,2009/4/14 0:00
5709,2503,5,2009/4/14 0:00
5709,2504,5,2009/4/14 0:00
5709,2785,5,2009/4/14 0:00
5709,2786,5,2009/4/14 0:00
5709,2506,5,2009/4/14 0:00
5709,2787,5,2009/4/14 0:00
5709,2509,5,2009/4/14 0:00
5709,2789,5,2009/4/14 0:00
5709,2790,5,2009/4/14 0:00
5709,2511,5,2009/4/14 0:00
5709,2512,5,2009/4/14 0:00
5709,2513,5,2009/4/14 0:00
5709,2794,5,2009/4/14 0:00
5709,2795,5,2009/4/14 0:00
5709,2797,5,2009/4/14 0:00
5709,2798,5,2009/4/14 0:00
5709,2519,5,2009/4/14 0:00
5709,2799,5,2009/4/14 0:00
5709,2800,5,2009/4/14 0:00
5709,2522,5,2009/4/14 0:00
5709,2524,5,2009/4/14 0:00
5709,2934,5,2009/4/14 0:00
5709,2529,5,2009/4/14 0:00
5709,4726,5,2009/4/14 0:00
5709,8997,5,2009/4/14 0:00
5709,11344,5,2009/4/14 0:00
5709,14180,5,2009/4/14 0:00
5709,13105,5,2009/4/14 0:00
5709,16508,5,2009/4/14 0:00
5709,16081,5,2009/4/14 0:00
5709,18771,5,2009/4/14 0:00
5709,16412,5,2009/4/14 0:00
5709,16557,5,2009/4/14 0:00
5709,16969,5,2009/4/14 0:00
5709,17549,5,2009/4/14 0:00
5709,18320,5,2009/4/14 0:00
5709,19726,5,2009/4/14 0:00
5709,23643,4.5,2009/4/14 0:00
5709,27590,5,2009/4/14 0:00
5709,27591,5,2009/4/14 0:00
5709,27593,5,2009/4/14 0:00
5709,30088,5,2009/4/14 0:00
5709,30095,4,2009/4/14 0:00
5709,33783,5,2009/4/14 0:00
5709,34840,5,2009/4/14 0:00
5709,35116,5,2009/4/14 0:00
5709,40469,5,2009/4/14 0:00
5709,41865,5,2009/4/14 0:00
5709,40793,5,2009/4/14 0:00
5709,40794,5,2009/4/14 0:00
5709,44047,4.5,2009/4/14 0:00
5709,44048,4.5,2009/4/14 0:00
5709,44281,5,2009/4/14 0:00
5709,41551,5,2009/4/14 0:00
5709,47994,4.5,2009/4/14 0:00
5709,49259,5,2009/4/14 0:00
5709,47995,4.5,2009/4/14 0:00
5709,49260,4.5,2009/4/14 0:00
5709,51892,5,2009/4/14 0:00
5709,50623,5,2009/4/14 0:00
5709,50624,5,2009/4/14 0:00
5709,50625,5,2009/4/14 0:00
5709,52672,5,2009/4/14 0:00
5709,54903,5,2009/4/14 0:00
5709,59988,5,2009/4/14 0:00
5709,62966,5,2009/4/14 0:00
5709,61625,5,2009/4/14 0:00
5709,65964,5,2009/4/14 0:00
248,53027,5,2009/3/1 0:00
293,54336,2.5,2009/3/15 0:00
7636,464,3.5,2008/2/21 0:00
7636,3248,3.5,2008/2/21 0:00
7636,3583,3,2008/2/21 0:00
7636,5868,4.5,2008/2/21 0:00
7636,6074,4,2008/2/21 0:00
7636,7515,3,2008/2/21 0:00
7636,8063,5,2008/2/21 0:00
7636,18759,4,2008/2/21 0:00
7636,22300,4,2008/2/21 0:00
7636,18889,5,2007/2/28 0:00
7636,33963,3.5,2008/2/21 0:00
7636,34573,4,2008/2/21 0:00
7636,38196,4,2008/2/21 0:00
7636,43529,4,2009/2/8 0:00
7636,45119,4,2008/2/21 0:00
7636,50964,5,2008/2/21 0:00
7636,54217,5,2008/2/21 0:00
7636,59085,3,2008/2/21 0:00
6044,62530,4.5,2009/1/25 0:00
9405,17422,4.5,2009/2/28 0:00
9405,43529,4.5,2009/2/28 0:00
5497,17422,4.5,2009/1/30 0:00
5497,17401,3,2009/3/16 0:00
5497,21578,3,2009/3/16 0:00
5497,26405,4,2009/3/16 0:00
5497,28099,4.5,2009/3/16 0:00
5497,34360,4.5,2009/3/16 0:00
5497,34060,3,2009/9/28 0:00
5497,43529,4,2009/1/30 0:00
5497,40697,5,2009/3/16 0:00
5497,48509,3,2009/3/16 0:00
5497,50342,2.5,2009/3/16 0:00
5497,51506,3.5,2009/9/28 0:00
5497,53032,1.5,2009/9/28 0:00
5497,54336,2.5,2009/3/16 0:00
5497,60645,2,2009/1/30 0:00
5497,65325,4.5,2009/3/16 0:00
6087,16694,2.5,2009/6/3 0:00
6087,26960,3.5,2009/6/3 0:00
6087,31003,2.5,2009/6/3 0:00
6087,37418,2.5,2009/6/3 0:00
6087,51696,5,2009/5/29 0:00
6087,53497,3,2009/6/3 0:00
6087,57491,2.5,2009/6/3 0:00
6087,62530,5,2009/5/29 0:00
6087,61649,2.5,2009/6/3 0:00
5808,465,3.5,2007/12/27 0:00
5808,926,4,2007/12/27 0:00
5808,2776,4,2007/12/27 0:00
5808,3065,3.5,2007/12/25 0:00
5808,5124,3.5,2007/12/27 0:00
5808,10334,4,2007/12/26 0:00
5808,13762,3.5,2007/12/27 0:00
5808,18759,3,2007/12/25 0:00
5808,16930,4,2007/12/27 0:00
5808,17330,2.5,2007/12/27 0:00
5808,20444,3.5,2007/12/27 0:00
5808,20445,3.5,2007/12/27 0:00
5808,23138,3,2007/12/27 0:00
5808,24032,3.5,2008/1/30 0:00
5808,20409,3.5,2007/12/27 0:00
5808,24251,2.5,2007/12/27 0:00
5808,20642,3.5,2007/12/27 0:00
5808,20644,3.5,2007/12/27 0:00
5808,26324,3.5,2007/12/27 0:00
5808,26656,3,2007/12/27 0:00
5808,26791,3.5,2007/12/27 0:00
5808,27122,4,2007/12/27 0:00
5808,31546,3.5,2007/12/27 0:00
5808,36096,4,2007/12/27 0:00
5808,38196,3.5,2007/12/27 0:00
5808,37201,4,2007/12/27 0:00
5808,40943,4,2007/12/25 0:00
5808,44216,3.5,2007/12/25 0:00
5808,46660,3.5,2007/12/27 0:00
5808,47207,4,2007/12/27 0:00
5808,44931,3.5,2007/12/27 0:00
5808,45119,5,2007/12/27 0:00
5808,47408,3,2007/12/27 0:00
5808,45814,3.5,2007/12/27 0:00
5808,49294,4,2007/12/27 0:00
5808,48019,3,2007/12/25 0:00
5808,48232,3.5,2007/12/27 0:00
5808,51478,4.5,2007/12/27 0:00
5808,54903,4,2007/12/27 0:00
5808,55322,3.5,2007/12/25 0:00
5808,55388,5,2007/12/27 0:00
5808,56437,3,2007/12/27 0:00
5808,57262,4.5,2007/12/27 0:00
5808,60546,3.5,2007/12/27 0:00
5808,59471,4,2007/12/27 0:00
5808,65191,3,2007/12/27 0:00
5808,62576,4,2007/12/27 0:00
5808,64081,3.5,2007/12/27 0:00
5655,17293,2,2009/4/12 0:00
5655,52672,4.5,2009/4/16 0:00
8986,7684,3,2009/6/10 0:00
8986,20642,5,2009/7/11 0:00
8986,20645,4,2009/7/11 0:00
8986,21576,3.5,2009/7/11 0:00
8986,21577,5,2009/7/11 0:00
8986,21578,5,2009/7/11 0:00
8986,26792,3,2009/6/10 0:00
8986,26960,3,2009/6/10 0:00
8986,34060,5,2009/7/11 0:00
8986,39530,3,2009/6/10 0:00
8986,43529,4,2009/6/10 0:00
8986,45119,4,2009/7/11 0:00
8986,45123,4,2009/7/29 0:00
8986,54146,3,2009/6/10 0:00
8986,56591,3,2009/6/10 0:00
8986,57491,3,2009/6/10 0:00
8986,59471,4,2009/7/11 0:00
8986,64151,3,2009/6/10 0:00
61,16713,4.5,2009/4/19 0:00
61,16969,5,2009/4/19 0:00
61,20380,5,2009/4/19 0:00
61,44142,4.5,2009/4/19 0:00
61,63684,4.5,2009/4/19 0:00
6985,2939,3,2009/7/28 0:00
6985,3251,3.5,2009/4/11 0:00
6985,3555,3,2009/4/7 0:00
6985,4053,5,2009/4/5 0:00
6985,7156,4,2009/4/16 0:00
6985,7684,4,2009/7/5 0:00
6985,10301,3,2009/8/3 0:00
6985,11092,4,2009/4/5 0:00
6985,16209,3.5,2009/4/16 0:00
6985,17180,4,2009/4/17 0:00
6985,21508,3,2009/7/26 0:00
6985,18330,3.5,2009/8/23 0:00
6985,19973,3,2009/4/16 0:00
6985,20641,4,2009/7/21 0:00
6985,26400,4,2009/7/7 0:00
6985,25946,2.5,2009/4/7 0:00
6985,39251,3,2009/4/6 0:00
6985,37201,4,2009/4/6 0:00
6985,37306,4,2009/4/17 0:00
6985,40608,3.5,2009/7/26 0:00
6985,37911,4,2009/4/17 0:00
6985,38308,3.5,2009/4/16 0:00
6985,44142,4,2009/8/10 0:00
6985,47429,3,2009/8/22 0:00
6985,47784,3,2009/4/5 0:00
6985,46173,3.5,2009/9/10 0:00
6985,48032,3,2009/4/16 0:00
6985,48767,3,2009/4/17 0:00
6985,51696,3,2009/5/16 0:00
6985,52616,4,2009/4/17 0:00
6985,53497,3.5,2009/7/5 0:00
6985,54099,3,2009/4/6 0:00
6985,56457,2,2009/4/16 0:00
6985,56990,3,2009/4/12 0:00
6985,60178,3.5,2009/7/5 0:00
6985,60512,4,2009/8/23 0:00
6985,57691,3,2009/6/28 0:00
6985,57699,4,2009/7/21 0:00
6985,60775,2.5,2009/4/7 0:00
6985,61096,3,2009/4/17 0:00
6985,58969,3,2009/4/16 0:00
6985,59350,3.5,2009/4/6 0:00
6985,59613,5,2009/4/5 0:00
6985,60940,3,2009/8/28 0:00
6129,26792,4,2009/6/13 0:00
6129,39530,3.5,2009/6/13 0:00
6129,43529,4.5,2009/6/13 0:00
6129,54146,3,2009/6/13 0:00
6129,57491,4,2009/6/13 0:00
1215,17293,3,2009/4/22 0:00
1215,62530,3.5,2009/4/22 0:00
4813,54336,2.5,2009/3/12 0:00
4813,62530,3,2009/3/12 0:00
4813,65325,3,2009/3/12 0:00
6948,603,2.5,2009/9/11 0:00
6948,18330,2.5,2009/8/26 0:00
6948,43310,2.5,2009/8/26 0:00
2048,926,5,2009/4/4 0:00
2048,3953,5,2009/4/4 0:00
2048,31270,4,2009/4/4 0:00
2048,31831,1,2009/4/4 0:00
2048,62530,4,2009/4/5 0:00
3854,17422,3,2009/2/4 0:00
3854,26405,3.5,2009/2/4 0:00
3854,23831,3.5,2009/2/4 0:00
3854,43529,5,2009/2/4 0:00
3854,60645,3,2009/2/4 0:00
3854,62530,3,2009/2/4 0:00
6500,17422,3,2009/4/12 0:00
6500,26405,1.5,2009/4/12 0:00
6500,54146,5,2009/3/17 0:00
6500,65325,2.5,2009/4/12 0:00
9093,12034,2.5,2009/5/13 0:00
9093,38700,2.5,2009/5/13 0:00
9093,51696,2.5,2009/5/13 0:00
9093,62530,3,2009/5/13 0:00
9093,61649,3.5,2009/5/13 0:00
1981,13762,4.5,2009/5/24 0:00
1981,49829,4.5,2009/5/8 0:00
251,21317,4.5,2009/4/15 0:00
251,29309,4.5,2009/4/15 0:00
251,47784,4.5,2009/4/15 0:00
251,56214,4,2009/4/15 0:00
251,62530,4.5,2009/3/31 0:00
1633,45686,3,2008/11/13 0:00
9499,63684,5,2009/2/27 0:00
2078,56558,5,2009/6/6 0:00
6530,5875,3.5,2009/1/11 0:00
6530,17422,4.5,2009/1/31 0:00
6530,26405,4,2009/1/31 0:00
6530,43529,4,2009/1/31 0:00
6530,62530,4,2009/1/31 0:00
6530,64316,4,2009/1/31 0:00
571,16694,2.5,2009/5/16 0:00
571,31065,5,2009/5/16 0:00
571,30003,3,2009/5/16 0:00
571,40282,5,2009/5/16 0:00
571,51696,0.5,2009/5/16 0:00
571,55304,5,2009/5/16 0:00
571,60126,5,2009/5/16 0:00
119,17293,2.5,2009/4/4 0:00
119,47784,3,2009/4/4 0:00
119,62530,1.5,2009/4/4 0:00
9190,49294,3,2009/5/7 0:00
9190,48019,3,2009/5/7 0:00
70,43529,3.5,2009/1/12 0:00
1656,9760,4,2009/4/25 0:00
1656,16969,4,2009/4/25 0:00
1656,17293,4.5,2009/4/25 0:00
1656,22375,2,2009/4/25 0:00
1656,34060,3,2009/4/25 0:00
1656,36315,4.5,2009/4/25 0:00
1656,52705,3,2009/8/28 0:00
1656,62530,5,2009/1/29 0:00
1656,62537,4,2009/4/25 0:00
6192,603,5,2009/10/7 0:00
6192,10563,5,2009/10/7 0:00
6192,25050,5,2009/10/7 0:00
6192,47429,4,2009/10/5 0:00
6192,46173,5,2009/10/7 0:00
6192,55952,2,2009/10/7 0:00
6192,53990,4.5,2009/10/5 0:00
6192,57390,4.5,2009/10/7 0:00
6192,66600,5,2009/10/7 0:00
9789,17422,3,2009/1/25 0:00
9789,26405,5,2009/1/25 0:00
9789,43529,3,2009/1/25 0:00
9789,60645,3,2009/1/25 0:00
9789,62530,3,2009/1/25 0:00
9789,65325,3.5,2009/3/15 0:00
6331,38700,5,2009/5/15 0:00
6331,44142,2,2009/5/15 0:00
6331,51696,5,2009/5/15 0:00
6331,55248,3,2009/5/15 0:00
6331,60232,3.5,2009/5/15 0:00
6573,26405,2.5,2009/2/11 0:00
6573,43529,1.5,2009/2/11 0:00
6573,53497,2.5,2009/6/7 0:00
6573,62530,2.5,2009/2/11 0:00
9258,12902,3.5,2009/4/17 0:00
9258,12903,3,2009/4/17 0:00
9258,13352,3,2009/4/17 0:00
9258,16702,3,2009/4/12 0:00
9258,47784,3,2009/3/27 0:00
9258,62530,3,2009/4/12 0:00
6563,16969,5,2009/2/28 0:00
6563,62530,5,2009/3/2 0:00
6234,57699,2,2009/7/28 0:00
9648,43529,5,2009/6/8 0:00
9648,62530,5,2009/6/8 0:00
2182,49829,4.5,2009/5/8 0:00
5212,63684,3.5,2009/6/2 0:00
258,16694,3,2009/5/23 0:00
258,51696,1.5,2009/5/23 0:00
258,61649,2,2009/5/23 0:00
6481,5124,4.5,2009/4/25 0:00
6481,5806,3.5,2009/4/25 0:00
6481,10382,4,2009/5/5 0:00
6481,15162,4.5,2009/4/25 0:00
6481,19769,4.5,2009/4/25 0:00
6481,18410,5,2009/4/25 0:00
6481,19726,3,2009/4/25 0:00
6481,39811,4.5,2009/4/25 0:00
6481,45119,5,2009/4/25 0:00
6481,58072,4.5,2009/4/25 0:00
6481,61034,3.5,2009/4/25 0:00
6481,59471,4,2009/4/25 0:00
6481,61968,4,2009/4/25 0:00
307,464,3.5,2008/1/23 0:00
307,10566,4.5,2008/6/16 0:00
307,24251,3.5,2008/6/16 0:00
307,20642,3,2008/6/16 0:00
307,20644,2.5,2008/6/16 0:00
307,20645,2.5,2008/6/16 0:00
307,23789,3.5,2008/6/16 0:00
307,35510,2,2008/1/23 0:00
307,40793,4,2008/1/23 0:00
307,56111,3.5,2008/1/23 0:00
307,57244,4,2008/6/16 0:00
1324,49792,4.5,2009/5/15 0:00
5918,62530,1,2009/4/27 0:00
2183,8165,4.5,2009/6/8 0:00
2183,18330,4,2009/8/25 0:00
2183,23821,3.5,2009/8/25 0:00
2183,28306,5,2009/8/25 0:00
2183,62530,5,2009/6/13 0:00
6035,348,4,2009/3/24 0:00
6035,926,3,2009/3/24 0:00
6035,3065,4,2009/3/24 0:00
6035,5753,4,2009/3/24 0:00
6035,6074,4,2009/3/24 0:00
6035,6475,4,2009/3/24 0:00
6035,7877,4.5,2009/3/24 0:00
6035,8545,4.5,2009/3/24 0:00
6035,9180,3.5,2009/3/24 0:00
6035,9951,4,2009/3/24 0:00
6035,10243,3.5,2009/3/24 0:00
6035,16245,4,2009/3/24 0:00
6035,20802,4,2009/3/24 0:00
6035,20409,4,2009/3/24 0:00
6035,24251,3.5,2009/3/24 0:00
6035,20641,4,2009/3/24 0:00
6035,20642,4,2009/3/24 0:00
6035,20644,3.5,2009/3/24 0:00
